fulldate,date,post_frequency,year,month,day,hour,dow,Wkend,dowNum,permalink,post,theme,type,countries,posted,total_reach,paid_reach,viral_reach,impressions,paid_impressions,engaged_users,engagement_rate,comments,likes,shares,link_clicks,photo_views,video_plays,other_clicks,interactions
20-Mar,20-Mar,2,2014,3,20,9,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152267698659076:0,Spring Starts NOW: say goodbye to winter + shop our new spring lineup   Top: http://brstyl.es/1pdamGE Skirt: http://brstyl.es/1dryUGA Sparkle: http://brstyl.es/1g2FZ5b,product,Photo,,3/20/2014 9:00,28800,0,905,46656,0,1894,0.07,25,479,19,151,988,,779,523
20-Mar,20-Mar,2,2014,3,20,15,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152268369069076:0,Spring Starts NOW! Get ready for a season of sun with our new premium linen lineup: http://brstyl.es/1adLjxJ,product,Photo,,3/20/2014 15:00,21008,0,1025,39345,0,1351,0.06,22,458,26,39,733,,344,506
21-Mar,21-Mar,1,2014,3,21,10,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152270070169076:0,Stay Classic's Tim Melideo proves that comfortable style can be cool and collected.    Shop the Look: http://brstyl.es/1fAiPTz,product,Photo,,3/21/2014 10:12,16480,0,268,28133,0,1032,0.06,17,214,15,11,722,,255,246
22-Mar,22-Mar,1,2014,3,22,11,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152272144459076:0,"Congrats to Dave P., our 3rd #TRUESTYLE weekly winner.   With three weeks of effortless style, we're on the hunt for our fourth and last winner. Show us your best BR look using #TRUESTYLE and you could win. Good luck! http://bit.ly/1dHnbHk",,Photo,,3/22/2014 11:00,24104,0,583,41584,0,1866,0.08,6,466,28,6,1353,,514,500
23-Mar,23-Mar,1,2014,3,23,11,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152274109364076:0,Brunch with a side of stylish light reading.   Shop our new spring arrivals: http://brstyl.es/1iSmkHK,product,Photo,,3/23/2014 11:00,20216,0,545,35419,0,1144,0.06,4,370,15,61,614,,276,389
24-Mar,24-Mar,1,2014,3,24,11,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152276470564076:0,Timeline Photos,,Photo,,3/24/2014 11:57,22696,0,2315,39971,0,1434,0.06,7,656,86,,744,,316,749
25-Mar,25-Mar,1,2014,3,25,14,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152278957899076:0,"Our final #TRUESTYLE winner, Skirt The Rules, shows us that spring colors are in full swing.  Thanks to everyone for participating and showing us your #TRUESTYLE!",,Photo,,3/25/2014 14:09,15680,0,410,28158,0,1123,0.07,3,276,14,,779,,278,293
26-Mar,26-Mar,1,2014,3,26,15,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152281147504076:0,How do you define your #TRUESTYLE?,,Photo,,3/26/2014 15:00,15336,0,364,29133,0,1014,0.07,36,263,17,,653,,274,316
27-Mar,27-Mar,1,2014,3,27,14,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152283330439076:0,Love is in the air! Our new spring arrivals just might inspire a night on the town - just so you can wear this outfit. http://brstyl.es/P4pfQe,product,Photo,,3/27/2014 14:41,22752,0,995,42978,0,1521,0.07,28,501,29,71,824,,517,558
28-Mar,28-Mar,1,2014,3,28,14,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152285374004076:0,Fridays call for something fierce(ly stylish) like Sage + Sparkle's bold print play.   Necklace: http://brstyl.es/1gfbv0G,product,Photo,,3/28/2014 14:24,16040,0,264,28639,0,1162,0.07,5,205,9,29,858,,252,219
29-Mar,29-Mar,1,2014,3,29,11,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152287616654076:0,We pledge allegiance to stripes this spring.  Shop the look: Sweater: http://brstyl.es/1lhBfvJ Oxfords: http://brstyl.es/1fbZWSJ,product,Photo,,3/29/2014 11:17,16712,0,473,30772,0,1090,0.07,9,358,15,19,657,,262,382
30-Mar,30-Mar,1,2014,3,30,13,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152289785589076:0,"Nothing's sweeter than a salted caramel Bi-Rite Creamery ice cream on Sunday funday, except for a little BR jewelry.",,Photo,,3/30/2014 13:01,17408,0,330,30297,0,1201,0.07,1,404,9,,756,,220,414
31-Mar,31-Mar,1,2014,3,31,9,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152291499249076:0,Timeline Photos,,Photo,,3/31/2014 9:51,16376,0,914,29313,0,1081,0.07,12,376,37,,660,,186,425
1-Apr,1-Apr,1,2014,4,1,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152293411914076:0,What do you want in your spring wardrobe? Comment with your BR item of choice before 3pm PST today & it could be yours. We're not kidding.  1 lucky winner will win their fav BR spring piece - US only.,,Photo,,4/1/2014 9:33,55744,0,2970,105209,0,2727,0.05,910,325,25,18,1376,,1633,1260
2-Apr,2-Apr,2,2014,4,2,11,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152295698679076:0,Meet Joey Pope of The Bosco & get his style essentials: http://brstyl.es/1pBL70G,product,Photo,,4/2/2014 11:32,13552,0,233,22958,0,972,0.07,6,215,10,14,706,,172,231
2-Apr,2-Apr,2,2014,4,2,15,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152296038829076:0,We're opening our newest Banana Republic location at Broadway Plaza in Walnut Creek and we'd love you to help us celebrate! Join us for our store's debut tomorrow at 5pm.,,Photo,,4/2/2014 15:00,7840,0,27,10638,0,712,0.09,2,17,2,,674,,44,21
3-Apr,3-Apr,1,2014,4,3,11,Thu,0,5,https://www.facebook.com/media/set/?set=ms.10152297311624076.10152297311504076.10152297311519076.10152297311534076.10152297311639076.10152297311644076.bps.a.10152297311374076.1073741838.15524934075&type=1,Style for spring! Six fashion bloggers pair up our Sloan pant with their favorite trends.,,Photo,,4/3/2014 11:02,85088,0,1595,163427,0,16088,0.19,25,331,13,38,6040,,14528,369
4-Apr,4-Apr,1,2014,4,4,11,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152299457959076:0,Casual Friday inspiration: Corporate Catwalk does denim with a little flair.    Shop the look:  Denim: http://brstyl.es/1hiFTpY  Heels: http://brstyl.es/1gKcfey,product,Photo,,4/4/2014 11:00,25328,0,396,43420,0,2058,0.08,24,363,15,34,1586,,500,402
5-Apr,5-Apr,1,2014,4,5,12,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152301417274076:0,Need inspiration for your weekend wear? Peek our street style board on Pinterest: http://bit.ly/1rDEbE8,,Photo,,4/5/2014 12:00,46576,0,657,81339,0,3760,0.08,15,431,17,442,2718,,932,463
6-Apr,6-Apr,1,2014,4,6,10,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152303646859076:0,Chambray for (Sun)days.  Dress: http://brstyl.es/1rMhkGJ Sunglasses: http://brstyl.es/1f1HtvH,product,Photo,,4/6/2014 10:00,28064,0,1113,47170,0,1900,0.07,20,885,39,94,834,,510,944
7-Apr,7-Apr,1,2014,4,7,9,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152305841934076:0,Timeline Photos,,Photo,,4/7/2014 9:48,19960,0,1433,34987,0,1397,0.07,6,560,57,,776,,268,623
8-Apr,8-Apr,1,2014,4,8,9,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152307783964076:0,Jamie Chung is spring's best dressed in our white Eyelet Shift: http://brstyl.es/PSM6P8,product,Photo,,4/8/2014 9:31,39104,0,1348,65688,0,3132,0.08,17,497,22,174,2006,,1259,536
9-Apr,9-Apr,1,2014,4,9,8,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152310313119076:0,"Easy, breezy cuffed drawstring pant for spring: http://brstyl.es/1iEnWBX",product,Photo,,4/9/2014 8:00,33456,0,548,54396,0,2491,0.07,28,371,7,121,1814,,664,406
10-Apr,10-Apr,1,2014,4,10,11,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152313414249076:0,"Stripes for spring? Yes, please. #BestDressed    Shop this look! Dress: http://brstyl.es/1hvcKtq Shoes:http://brstyl.es/1sHkaNA Earrings: http://brstyl.es/1kwbU1E",product,Photo,,4/10/2014 11:16,45536,0,2968,79283,0,3368,0.07,46,1310,65,345,1376,,1375,1421
11-Apr,11-Apr,1,2014,4,11,10,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152315483169076:0,Fan favorite: Cynthia N. is all for tweed & pastels #BestDressed  Shop the dress: http://brstyl.es/1jEzitq,product,Photo,,4/11/2014 10:54,29104,0,332,45316,0,1445,0.05,4,279,9,94,1004,,270,292
12-Apr,12-Apr,1,2014,4,12,8,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152317535969076:0,Weekend ready and spring approved. #BestDressed   Get the look here: Dress: http://brstyl.es/1i1Tccf Heels: http://brstyl.es/1qKai1O,product,Photo,,4/12/2014 8:00,43472,0,803,70994,0,2155,0.05,38,601,23,293,1107,,567,662
13-Apr,13-Apr,1,2014,4,13,17,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152320702099076:0,Spring flowers pair perfectly with a flirty hem. #BestDressed  Shop this look! Dress: http://brstyl.es/1qowUXq Necklace: http://brstyl.es/1oNU5Nm Heels: http://brstyl.es/PTeEZg,product,Photo,,4/13/2014 17:00,33920,0,964,53380,0,2092,0.06,34,785,32,273,887,,614,851
14-Apr,14-Apr,1,2014,4,14,11,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152322550479076:0,We couldn't pick just one. Can you? #BestDressed  Shop for spring dresses: http://brstyl.es/1hOflZw,product,Photo,,4/14/2014 11:00,29808,0,235,48430,0,1595,0.05,14,395,9,107,939,,494,418
15-Apr,15-Apr,1,2014,4,15,9,Tue,0,3,https://www.facebook.com/photo.php?v=10152324956779076,"Say hello to our new Creative Director & Head of Design, Marissa Webb. Welcome to Banana Republic, Marissa!",,Video,,4/15/2014 9:07,116288,0,8696,207235,0,7448,0.06,37,479,74,,,6788,4940,590
16-Apr,16-Apr,1,2014,4,16,10,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152327094684076:0,The White Eyelet Shift: your accessories' best friend.   Shop the look: Dress: http://brstyl.es/Q79clr  Crossbody: http://brstyl.es/1t11BEm  Necklace: http://brstyl.es/QbCIqd,product,Photo,,4/16/2014 10:16,70848,0,2184,125164,0,3700,0.05,39,898,42,574,1618,,1732,979
17-Apr,17-Apr,1,2014,4,17,10,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152329206089076:0,"Guys, look fresh for spring   Shop the look!  Shirt: http://brstyl.es/1m35zKN  Shorts: http://brstyl.es/1hBR1z7  Shoes: http://brstyl.es/1gwGqon",product,Photo,,4/17/2014 10:07,21320,0,536,34015,0,1041,0.05,10,349,22,34,565,,276,381
18-Apr,18-Apr,1,2014,4,18,14,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152331788769076:0,Go boldly into the weekend with Vogue's fav spring trends. Can you spot your favorite BR pieces on the list? http://bit.ly/1h9ozzJ,product,Photo,,4/18/2014 14:17,30016,0,155,48308,0,1276,0.04,8,322,9,174,630,,398,339
19-Apr,19-Apr,1,2014,4,19,9,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152333727029076:0,Spring's perfect dress is officially making an appearance this Easter. Come try it on in stores today!,,Photo,,4/19/2014 9:00,32448,0,848,52140,0,2083,0.06,27,1040,28,,955,,641,1095
20-Apr,20-Apr,1,2014,4,20,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152336010189076:0,"Egg hunt! Find them on our site, or pop in a store today: http://brstyl.es/1llITSq",product,Photo,,4/20/2014 9:00,27856,0,260,44807,0,1284,0.05,10,158,5,136,739,,534,173
21-Apr,21-Apr,2,2014,4,21,8,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152338279854076:0,Timeline Photos,,Photo,,4/21/2014 8:00,23448,0,2390,38251,0,1120,0.05,7,599,96,,484,,223,702
21-Apr,21-Apr,2,2014,4,21,14,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152339016284076:0,Kileen of Cute and Little shows that nothing brightens a Monday more than gingham.  Shop this skirt: http://brstyl.es/P17EZh,product,Photo,,4/21/2014 14:00,36672,0,329,59014,0,2319,0.06,2,315,7,92,1820,,462,324
22-Apr,22-Apr,3,2014,4,22,13,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152341237279076:0,This outfit for the office is all work and lots of play with a printed blazer and pops of color: http://brstyl.es/1kYh5Fr,product,Photo,,4/22/2014 13:12,35056,0,282,52499,0,6044,0.17,6,79,7,,1174,,5522,92
22-Apr,22-Apr,3,2014,4,22,13,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152341237294076:0,"Hello, Happy Hour! Go from day to night with a statement necklace and fun pumps: http://brstyl.es/1kYh5Fr",product,Photo,,4/22/2014 13:12,215,0,56,935,0,434,2.02,,43,3,,396,,3,46
22-Apr,22-Apr,3,2014,4,22,13,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152341237304076:0,Stack up on glam gold bracelets and chunky heels that keep you dancing for hours: http://brstyl.es/1kYh5Fr,product,Photo,,4/22/2014 13:12,25696,0,81,35590,0,3820,0.15,,32,1,2,826,,3342,33
23-Apr,23-Apr,1,2014,4,23,9,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152343205179076:0,Meet the outfit that will brighten up any Hump Day blues.  Shop the look! Skirt: http://brstyl.es/1l2hjLN Blouse: http://brstyl.es/1jNFDht Crossbody: http://brstyl.es/1ifHNDX,product,Photo,,4/23/2014 9:51,36896,0,1399,61879,0,2464,0.07,36,934,41,333,929,,966,1011
24-Apr,24-Apr,1,2014,4,24,10,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152345741619076:0,"Fellas, time to suit up for spring.  Shop this look: http://brstyl.es/1dZDvDs",product,Photo,,4/24/2014 10:13,20408,0,1131,33414,0,1131,0.06,28,456,30,30,581,,358,514
25-Apr,25-Apr,1,2014,4,25,10,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152348168954076:0,Officially swooning. Cara's Cliche goes instant chic with a classic trench.  Shop this trench: http://brstyl.es/1iliaDB,product,Photo,,4/25/2014 10:41,22792,0,287,36765,0,1276,0.06,3,242,8,100,838,,320,253
26-Apr,26-Apr,1,2014,4,26,10,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152350246554076:0,Weekend's here. Time to shine.  Shop the earrings: http://brstyl.es/1tMM6Qx,product,Photo,,4/26/2014 10:00,17568,0,333,28738,0,864,0.05,16,382,11,24,423,,180,409
27-Apr,27-Apr,1,2014,4,27,8,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152352581419076:0,A peek at our Sunday essentials. What's in your bag?,,Photo,,4/27/2014 8:30,20304,0,377,32285,0,1058,0.05,8,541,12,,510,,195,561
28-Apr,28-Apr,1,2014,4,28,7,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152355236184076:0,Timeline Photos,,Photo,,4/28/2014 7:57,21664,0,2383,35533,0,1049,0.05,8,522,89,,480,,236,619
29-Apr,29-Apr,2,2014,4,29,13,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152357972594076:0,"Be there first. Get new arrivals, special offers & more in your inbox.    Sign up for emails: http://on.fb.me/1kmXIom",promotional,Photo,,4/29/2014 13:00,14880,0,270,24073,0,587,0.04,,122,6,32,391,,123,128
29-Apr,29-Apr,2,2014,4,29,17,Tue,0,3,https://www.facebook.com/media/set/?set=ms.10152358430589076.10152358430424076.10152358432144076.10152358430674076.10152358428259076.10152358428389076.10152358430029076.10152358432044076.10152358428254076.10152358432174076.10152358430609076.10152358430024076.10152358428249076.10152358430009076.10152358432134076.10152358428364076.10152358432034076.bps.a.10152358428184076.1073741840.15524934075&type=1,"Get a look inside last night's event, as we welcomed Marissa Webb, Banana Republic's new Creative Director & Head of Design.",,Photo,,4/29/2014 17:34,75968,0,166,129803,0,15432,0.2,2,92,13,,3816,,14472,107
30-Apr,30-Apr,1,2014,4,30,13,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152360244004076:0,Here's 8 printed ways to dress up a Wednesday.  Shop style essentials: http://brstyl.es/1ty1wbx,product,Photo,,4/30/2014 13:51,20224,0,243,33936,0,1193,0.06,1,262,8,49,822,,227,271
1-May,1-May,1,2014,5,1,13,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152362415624076:0,"Mixed prints and pastels. Ladies, here's the perfect outfit to celebrate spring in. http://brstyl.es/1lCoOfc",product,Photo,,5/1/2014 13:00,26296,0,876,47515,0,1685,0.06,12,591,24,63,920,,454,627
2-May,2-May,1,2014,5,2,14,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152364528049076:0,"Yep, A Lily Love Affair is striped perfection in our Heritage striped belted sheath dress: http://bit.ly/1jVQ6rg  Shop the look: http://brstyl.es/1qjFxST",product,Photo,,5/2/2014 14:00,37568,0,821,68255,0,2682,0.07,8,412,12,342,1714,,691,432
3-May,3-May,1,2014,5,3,9,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152365926184076:0,"Black, gold and print perfection.  Shop this look!  Top: http://brstyl.es/1jH2WZb  Pants: http://brstyl.es/1n7aIlO Necklace: http://brstyl.es/1f7EyUM",product,Photo,,5/3/2014 9:00,41296,0,1222,71857,0,2687,0.07,27,1065,38,268,1211,,725,1130
4-May,4-May,1,2014,5,4,10,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152368169279076:0,The little white dress of our Sunday brunch dreams. Styled by Saucy Glossie http://bit.ly/1mrSRXc #TRUESTYLE  Shop the dress: http://brstyl.es/1q3XqIF,product,Photo,,5/4/2014 10:00,56192,0,1392,97756,0,4092,0.07,16,877,39,680,2272,,1310,932
5-May,5-May,1,2014,5,5,8,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152370182564076:0,Timeline Photos,,Photo,,5/5/2014 8:46,26064,0,3524,45104,0,1915,0.07,22,957,150,,846,,469,1129
6-May,6-May,1,2014,5,6,13,Tue,0,3,https://www.facebook.com/photo.php?v=10152372778124076,"It's official! #BRxMarimekko is coming 5/22. But first, get a sneak peek at the inspiration behind our new collab.",product,Video,,5/6/2014 13:00,211840,0,54320,444065,0,8964,0.04,216,2226,319,24,9,7020,6584,2761
7-May,7-May,1,2014,5,7,18,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152375425334076:0,Pssst... want to be the first to shop our exclusive Marimekko collection?  Sign up for our mailing list by 5/16 and shop our new collab a day early: http://bit.ly/1knMqA2,product,Photo,,5/7/2014 18:37,74976,0,2180,134834,0,3508,0.05,29,308,28,972,1992,,1482,365
8-May,8-May,1,2014,5,8,13,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152377212079076:0,"Excited for the debut of #BRxMarimekko? Score this nail polish set with every $75 purchase, in stores 5/8 - 5/11 only!",product,Photo,,5/8/2014 13:07,19792,0,981,37717,0,1310,0.07,20,417,27,,721,,362,464
9-May,9-May,5,2014,5,9,12,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152379319009076:0,Nothing says Mother's Day quite like flowers! Stop by Banana Republic at The Grove tomorrow for a complimentary BloomThat bouquet.,product,Photo,United States of America,5/9/2014 12:20,570,0,2,1314,0,54,0.1,,26,,,24,,22,26
9-May,9-May,5,2014,5,9,12,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152379323329076:0,"Fresh picked, just in time for Mother's Day. Stop by Banana Republic on Grant Avenue tomorrow for a complimentary BloomThat bouquet.",,Photo,United States of America,5/9/2014 12:23,579,0,27,1507,0,51,0.09,,29,5,,23,,15,34
9-May,9-May,5,2014,5,9,12,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152379339959076:0,"Fresh picked, just in time for Mother's Day. Stop by Banana Republic SoHo tomorrow for complimentary Petal by Pedal blooms.",,Photo,United States of America,5/9/2014 12:33,1041,0,24,2267,0,65,0.06,,24,1,,26,,21,25
9-May,9-May,5,2014,5,9,12,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152379352299076:0,"Fresh picked, just in time for Mother's Day. Stop by Banana Republic on Michigan Ave tomorrow for a complimentary Flowers for Dreams bouquet.   And since nothing says ""I love you"" quite like flowers, use promo code BRMday14 to get 20% off until June 1st.",product,Photo,United States of America,5/9/2014 12:41,533,0,27,1284,0,41,0.08,3,11,4,,16,,22,18
9-May,9-May,5,2014,5,9,16,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152379695399076:0,Weekend ready and beach approved.   Shop the look! Dress: http://brstyl.es/SATv7I   Sandals: http://brstyl.es/1iySaYt,product,Photo,,5/9/2014 16:32,68224,0,2839,129252,0,3570,0.05,41,1007,57,726,1545,,1057,1105
10-May,10-May,1,2014,5,10,10,Sat,1,7,https://www.facebook.com/BananaRepublic/posts/10152381525579076:0,Necklaces and flowers: our two favorite Mother's Day gifts. http://brstyl.es/1oNU5Nm,product,Photo,,5/10/2014 10:00,26992,0,586,47370,0,1485,0.06,13,606,26,62,703,,330,645
11-May,11-May,1,2014,5,11,9,Sun,1,1,https://www.facebook.com/BananaRepublic/posts/10152384124709076:0,"""She's always inspired me to be creative and adventurous, not to be afraid of a challenge. Thank you mom today and everyday."" - #xoMarissa #InspiredbyMom Happy Mother's Day!",,Photo,,5/11/2014 9:08,20168,0,141,35545,0,1085,0.05,6,237,3,,727,,244,246
12-May,12-May,1,2014,5,12,10,Mon,0,2,https://www.facebook.com/BananaRepublic/posts/10152387051209076:0,Timeline Photos,,Photo,,5/12/2014 10:11,39840,0,9276,73372,0,2562,0.06,40,1461,250,1,901,,718,1751
13-May,13-May,1,2014,5,13,15,Tue,0,3,https://www.facebook.com/BananaRepublic/posts/10152390062704076:0,"Polka dots for summer days, nights and always.   Jamie Chung is inspiring our summer style in #BRxMarimekko, available May 22 http://brstyl.es/1uWq6U6",product,Photo,,5/13/2014 15:06,51264,0,2113,93006,0,3388,0.07,51,753,40,317,1779,,1206,844
14-May,14-May,1,2014,5,14,15,Wed,0,4,https://www.facebook.com/BananaRepublic/posts/10152392180489076:0,Our #BRxMarimekko launch is still 8 days away. But you can can sign up to shop the collection a day early now. http://bit.ly/1knMqA2,product,Photo,,5/14/2014 15:01,29744,0,778,54408,0,1711,0.06,14,173,21,263,958,,687,208
15-May,15-May,1,2014,5,15,14,Thu,0,5,https://www.facebook.com/BananaRepublic/posts/10152394088279076:0,It's never too early to start planning your weekend getaway.,,Photo,,5/15/2014 14:12,20912,0,469,37832,0,1248,0.06,8,392,12,,806,,231,412
16-May,16-May,1,2014,5,16,15,Fri,0,6,https://www.facebook.com/BananaRepublic/posts/10152396548174076:0,"The weekend's so close, we can almost taste it.   Shop this look: Shirt: http://brstyl.es/1n2hHNI  Skirt: http://brstyl.es/1iRBXxk  Clutch: http://brstyl.es/1qJeUdT",product,Photo,,5/16/2014 15:27,49776,0,1303,92372,0,2469,0.05,31,586,28,362,1103,,860,645
